C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_16_696.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_16_696.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_16_696.jpg, 0, 0, 0, 7.821915E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_16_798.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_16_798.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_16_798.jpg, 0, 0, 0, 7.871689E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_16_905.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_16_905.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_16_905.jpg, 0, 0, 0, 8.080157E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_008.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_008.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_008.jpg, 0, 0, 0, 7.799829E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_132.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_132.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_132.jpg, 0, 0, 0, 7.800499E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_234.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_234.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_234.jpg, 0, 0, 0, 7.996775E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_344.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_344.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_344.jpg, 0, 0, 0, 7.853981E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_444.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_444.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_444.jpg, 0, 0, 0, 7.824795E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_552.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_552.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_552.jpg, 0, 0, 0, 7.837491E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_655.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_655.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_655.jpg, 0, 0, 0, 7.844706E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_761.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_761.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_761.jpg, 0, 0, 0, 7.795657E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_867.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_867.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_867.jpg, 0, 0, 0, 7.874274E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_17_968.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_17_968.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_17_968.jpg, 0, 0, 0, 7.782141E-05
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_072.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_072.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_072.jpg, 0, 0.1509855, 0, 0.03076002
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_178.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_178.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_178.jpg, 0, 0.4481241, 0, 0.4771834
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_281.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_281.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_281.jpg, 0, 0.8065896, 0, 1.399599
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_381.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_381.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_381.jpg, 0, 1, 0, 2.495759
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_485.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_485.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_485.jpg, -0.2335071, 1, 0, 3.668203
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_589.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_589.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_589.jpg, 0, 1, 0, 4.837854
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_693.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_693.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_693.jpg, 0, 1, 0, 5.995229
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_802.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_802.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_802.jpg, 0, 1, 0, 7.369587
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_18_909.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_18_909.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_18_909.jpg, -0.321639, 1, 0, 8.475936
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_010.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_010.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_010.jpg, -0.04545571, 1, 0, 9.596166
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_111.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_111.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_111.jpg, 0, 1, 0, 10.70368
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_211.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_211.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_211.jpg, 0, 1, 0, 11.64139
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_312.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_312.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_312.jpg, 0, 1, 0, 12.86093
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_416.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_416.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_416.jpg, -0.2836386, 1, 0, 13.90618
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_520.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_520.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_520.jpg, -0.6217278, 1, 0, 15.03799
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_623.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_623.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_623.jpg, -0.7509536, 1, 0, 15.94943
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_726.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_726.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_726.jpg, -0.4374929, 1, 0, 16.98189
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_833.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_833.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_833.jpg, -0.1201563, 1, 0, 18.07006
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_19_941.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_19_941.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_19_941.jpg, 0, 1, 0, 19.24445
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_046.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_046.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_046.jpg, 0, 1, 0, 20.28256
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_146.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_146.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_146.jpg, 0, 1, 0, 21.2702
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_251.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_251.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_251.jpg, -0.0434745, 1, 0, 22.27686
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_356.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_356.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_356.jpg, -0.3266751, 1, 0, 23.20109
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_468.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_468.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_468.jpg, -0.2173173, 1, 0, 24.27085
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_574.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_574.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_574.jpg, 0, 1, 0, 25.22881
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_679.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_679.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_679.jpg, 0, 1, 0, 26.17799
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_784.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_784.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_784.jpg, 0, 1, 0, 27.31046
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_20_891.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_20_891.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_20_891.jpg, -0.3211907, 1, 0, 28.19602
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_002.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_002.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_002.jpg, -0.3907307, 1, 0, 29.11736
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_110.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_110.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_110.jpg, -0.06682525, 1, 0, 30.03764
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_217.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_217.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_217.jpg, 0, 1, 0, 30.18905
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_321.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_321.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_321.jpg, 0, 1, 0, 30.18926
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_423.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_423.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_423.jpg, 0, 1, 0, 30.19033
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_524.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_524.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_524.jpg, -0.1248849, 1, 0, 30.18658
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_625.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_625.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_625.jpg, -0.3707547, 1, 0, 30.16165
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_725.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_725.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_725.jpg, -0.06985739, 1, 0, 30.19128
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_828.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_828.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_828.jpg, 0, 1, 0, 30.18973
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_21_937.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_21_937.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_21_937.jpg, 0, 1, 0, 30.19026
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_047.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_047.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_047.jpg, -0.06287339, 1, 0, 30.18978
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_155.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_155.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_155.jpg, -0.3555177, 1, 0, 30.16223
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_262.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_262.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_262.jpg, -0.07011418, 1, 0, 30.19139
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_369.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_369.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_369.jpg, 0, 1, 0, 30.18991
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_471.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_471.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_471.jpg, 0, 1, 0, 30.19024
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_573.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_573.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_573.jpg, 0, 1, 0, 30.18977
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_678.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_678.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_678.jpg, 0, 1, 0, 30.19033
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_783.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_783.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_783.jpg, -0.1540176, 1, 0, 30.18303
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_886.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_886.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_886.jpg, -0.3589998, 1, 0, 30.16453
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_22_986.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_22_986.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_22_986.jpg, -0.05855098, 1, 0, 30.19098
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_087.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_087.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_087.jpg, 0, 1, 0, 30.18963
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_190.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_190.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_190.jpg, 0, 1, 0, 30.1902
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_294.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_294.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_294.jpg, 0, 1, 0, 30.19027
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_397.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_397.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_397.jpg, 0, 1, 0, 30.18964
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_506.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_506.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_506.jpg, -0.1486617, 1, 0, 30.18789
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_607.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_607.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_607.jpg, 0, 1, 0, 30.18956
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_712.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_712.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_712.jpg, 0, 1, 0, 30.19028
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_821.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_821.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_821.jpg, 0, 1, 0, 30.1903
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_23_925.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_23_925.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_23_925.jpg, -0.2128008, 1, 0, 30.17825
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_030.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_030.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_030.jpg, -0.1757553, 1, 0, 30.18944
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_135.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_135.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_135.jpg, 0, 1, 0, 30.18955
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_249.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_249.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_249.jpg, 0, 1, 0, 30.18999
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_349.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_349.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_349.jpg, 0, 1, 0, 30.19032
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_452.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_452.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_452.jpg, -0.0350019, 1, 0, 30.19048
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_564.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_564.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_564.jpg, -0.323154, 1, 0, 30.16654
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_670.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_670.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_670.jpg, -0.003519893, 1, 0, 30.18901
C:\Users\sanjay\Desktop\Self drive data\IMG\center_2020_08_21_23_41_24_774.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\left_2020_08_21_23_41_24_774.jpg, C:\Users\sanjay\Desktop\Self drive data\IMG\right_2020_08_21_23_41_24_774.jpg, 0, 1, 0, 30.18991
